"","A_SECTOR","SHELF","AIMS_REEF_NAME","REEF_NAME","FULLREEF_ID","REPORT_YEAR","SITE_NO","TRANSECT_NO","region","id","Complexity","coral","algae","turf","cca","soft","acro","f.richness","f.N","f.biomass","simpD","shanH","N.herb","N.carn","FsimpD","FshanH","FsimpD2","FshanH2","comp1","comp2","fcomp1","fcomp2","lat","long"
"2347156","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"2","5","Townsville","TO_O_CHICKEN REEF_2_5_2024",3,43.5897435897436,1.53846153846154,34.3589743589744,7.17948717948718,10.2564102564103,0.329411764705882,34,438,19892.0973849258,0.75280276816609,1.43096274119333,21,23,0.326463167990659,0.843946883497691,0.317518400366965,0.648790763488086,0.659232728878893,-0.746820556566341,0.803357381978421,0.504501425274865,-18.6583333333333,147.708333333333
"2347285","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"3","1","Townsville","TO_O_CHICKEN REEF_3_1_2024",2.5,36.2790697674419,1.3953488372093,35.3488372093023,15.3488372093023,11.6279069767442,0.371794871794872,39,923,262189.351423623,0.764957264957265,1.51242116584341,68,13,0.219088679925205,0.562671859553653,0.211224174784518,0.406266822851736,1.0724310180345,-0.4449854420654,1.67671504499297,-1.27880625137958,-18.6583333333333,147.708333333333
"2347414","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"3","2","Townsville","TO_O_CHICKEN REEF_3_2_2024",2.5,46.2311557788945,1.50753768844221,36.1809045226131,6.53266331658291,5.52763819095477,0.315217391304348,44,410,14740.8839118324,0.755434782608696,1.45080637263919,39,28,0.433325401546698,1.03396345375475,0.406674598453302,0.717450243520549,0.648523995310491,-0.866543091819165,1.48476244310895,-1.02947254478689,-18.6583333333333,147.708333333333
"2347543","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"3","3","Townsville","TO_O_CHICKEN REEF_3_3_2024",2.5,58.5,2,27,8,4,0.555555555555556,41,535,38901.4705056754,0.656731682372708,1.27742371743307,44,25,0.359500393047428,0.865957961818666,0.341514542754826,0.618275813781504,1.53723268633708,-0.221652244382263,1.28700326968473,-1.10873216605849,-18.6583333333333,147.708333333333
"2347672","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"3","4","Townsville","TO_O_CHICKEN REEF_3_4_2024",3.5,39.8989898989899,1.01010101010101,34.3434343434343,12.1212121212121,10.6060606060606,0.518987341772152,38,814,34168.7551599143,0.665918923249479,1.26456614224003,30,12,0.167199922728178,0.448785277761816,0.163429902987642,0.338794896763009,1.26370374214387,-0.5768840487463,0.697230705268922,-0.733698284338875,-18.6583333333333,147.708333333333
"2347801","TO","O","Chicken Reef","CHICKEN REEF","18086S",2024,"3","5","Townsville","TO_O_CHICKEN REEF_3_5_2024",2.5,37,0.5,41,12.5,5.5,0.621621621621622,43,298,44598.5522845175,0.622717311906501,1.24464318684234,19,29,0.492342687266339,1.15342778255184,0.469956308274402,0.875328354943861,1.3738704810659,0.110080341589449,0.690830431468062,0.396533589901863,-18.6583333333333,147.708333333333
"2380825","TO","O","Dip Reef","DIP REEF","18039S",2019,"1","1","Townsville","TO_O_DIP REEF_1_1_2019",NA,23,5.5,34.5,32.5,3.5,0.478260869565217,24,184,12683.8643003476,0.65406427221172,1.1928702910903,33,6,0.539992911153119,1.18548473288958,0.487003780718336,0.833414660282006,0.6064896479569,-0.725999802443441,-0.96977099063512,-0.789160179363716,-18.4166666666667,147.458333333333
"2380954","TO","O","Dip Reef","DIP REEF","18039S",2019,"1","2","Townsville","TO_O_DIP REEF_1_2_2019",4,5.5,1,76.5,8,5,0.0909090909090909,24,470,9950.47443460028,0.710743801652893,1.2945451658449,24,6,0.212775011317338,0.529916677094842,0.206419194205523,0.407046391801069,-0.340948044070228,-1.61171598920999,-0.712545617666932,-0.303880880159568,-18.4166666666667,147.458333333333
"2381083","TO","O","Dip Reef","DIP REEF","18039S",2019,"1","3","Townsville","TO_O_DIP REEF_1_3_2019",NA,14.5,0.5,74.5,7.5,2.5,0.241379310344828,22,292,12978.3969757799,0.715814506539834,1.38499774301351,42,5,0.362497654344154,0.800877676063481,0.342489209983111,0.593791044406385,1.04237278510819,-1.0261686873359,-0.805374893691906,-1.05101112846455,-18.4166666666667,147.458333333333
"2381212","TO","O","Dip Reef","DIP REEF","18039S",2019,"1","4","Townsville","TO_O_DIP REEF_1_4_2019",NA,5.97014925373134,5.97014925373134,59.2039800995025,16.9154228855721,4.47761194029851,0.416666666666667,24,332,20106.0730714362,0.652777777777778,1.0775563270668,45,4,0.355675714907824,0.742729793029037,0.338057047466976,0.55549499073825,1.42111627847682,-0.904512503259506,-1.00985952815913,-1.15915989023141,-18.4166666666667,147.458333333333
"2381341","TO","O","Dip Reef","DIP REEF","18039S",2019,"1","5","Townsville","TO_O_DIP REEF_1_5_2019",3.5,13.5,0.5,64.5,18,0.5,0.259259259259259,24,330,49049.4592638096,0.661179698216735,1.20697773216442,54,7,0.361818181818182,0.782239034717637,0.347107438016529,0.60558560359315,0.334058800056158,-1.2096472746373,-0.387076280607888,-1.11861864797231,-18.4166666666667,147.458333333333
"2381470","TO","O","Dip Reef","DIP REEF","18039S",2019,"2","2","Townsville","TO_O_DIP REEF_2_2_2019",3.5,41.2060301507538,3.01507537688442,28.1407035175879,18.0904522613065,7.53768844221106,0.439024390243902,20,122,36925.9110022319,0.652141582391434,1.18196104989115,80,5,0.770223058317657,1.68667334546451,0.261891964525665,0.534490529402689,0.845995347883902,-0.477328476929231,-0.231193799811081,-2.29507839253349,-18.4166666666667,147.458333333333
"2381599","TO","O","Dip Reef","DIP REEF","18039S",2019,"2","3","Townsville","TO_O_DIP REEF_2_3_2019",3.5,31.5,7,25,24,5,0.317460317460317,20,136,35474.1688434819,0.7336860670194,1.3521563197281,63,9,0.653979238754325,1.33499971831045,0.5594723183391,0.921267991223219,0.256784333600174,-1.12002358888182,-0.974050086848997,-1.41088212517089,-18.4166666666667,147.458333333333
"2381728","TO","O","Dip Reef","DIP REEF","18039S",2019,"2","4","Townsville","TO_O_DIP REEF_2_4_2019",3.5,19,3.5,33,40,4.5,0.342105263157895,18,118,22466.2445094546,0.794321329639889,1.54890918922693,23,5,0.564349324906636,1.17280319362237,0.495690893421431,0.792490466344179,1.08460294109162,-0.365658154814696,-1.82089588138749,-0.793452577458788,-18.4166666666667,147.458333333333
"2381857","TO","O","Dip Reef","DIP REEF","18039S",2019,"2","5","Townsville","TO_O_DIP REEF_2_5_2019",3.5,27.5862068965517,9.35960591133005,28.0788177339901,29.064039408867,2.46305418719212,0.410714285714286,25,144,52558.8765237165,0.697704081632653,1.27305434801954,70,5,0.717978395061728,1.47805193452031,0.523244598765432,0.839133698749559,1.00523408262874,-1.10849461763554,-0.682250629764941,-1.86590764184161,-18.4166666666667,147.458333333333
"2381986","TO","O","Dip Reef","DIP REEF","18039S",2019,"3","1","Townsville","TO_O_DIP REEF_3_1_2019",2,7.5,4,70,12,3,0.0666666666666667,25,152,9993.99672901993,0.551111111111111,0.882310924515076,58,9,0.695810249307479,1.44200721264674,0.564923822714681,0.951376941099586,-1.44889427808767,-0.734812570855644,-0.866768974823628,-1.5107703834678,-18.4166666666667,147.458333333333
"2382115","TO","O","Dip Reef","DIP REEF","18039S",2019,"3","2","Townsville","TO_O_DIP REEF_3_2_2019",1,8.5,3,65.5,15,1,0.352941176470588,8,161,5737.256755948,0.719723183391003,1.31972992151867,92,6,0.651672389182516,1.19876667348113,0.106940318660545,0.251117204425415,0.221376024463358,-0.967567450590399,-1.74777494902337,-2.8807117746745,-18.4166666666667,147.458333333333
"2382244","TO","O","Dip Reef","DIP REEF","18039S",2019,"3","3","Townsville","TO_O_DIP REEF_3_3_2019",1.5,22.5,7,40.5,19.5,8,0.266666666666667,26,305,26301.236914804,0.671604938271605,1.23033891715774,221,7,0.746143509809191,1.58011755674261,0.247632356893308,0.469379603449331,-0.0825254570771155,-1.03400544812535,1.93667765946076,-4.30192921551563,-18.4166666666667,147.458333333333
"2382373","TO","O","Dip Reef","DIP REEF","18039S",2019,"3","4","Townsville","TO_O_DIP REEF_3_4_2019",1.5,18.8405797101449,8.21256038647343,42.9951690821256,24.1545893719807,5.79710144927536,0.17948717948718,11,171,8539.23619860883,0.532544378698225,0.975258479963992,114,5,0.73465339762662,1.48794868671573,0.238979515064464,0.465281698482832,0.157816871358631,-1.19003431840505,-0.327917430498068,-3.10203776018044,-18.4166666666667,147.458333333333
"2382502","TO","O","Dip Reef","DIP REEF","18039S",2019,"3","5","Townsville","TO_O_DIP REEF_3_5_2019",1.5,10,4,68.5,10.5,6.5,0.4,18,472,103526.596194468,0.72,1.37477640250769,327,3,0.713219979890836,1.35527842767087,0.252558532031026,0.461169487647724,0.447062110918659,-0.150850546012389,0.728479080418294,-4.41279288314654,-18.4166666666667,147.458333333333
"2382631","TO","O","Dip Reef","DIP REEF","18039S",2021,"1","1","Townsville","TO_O_DIP REEF_1_1_2021",2.5,30.5220883534137,2.40963855421687,32.9317269076305,30.5220883534137,2.81124497991968,0.473684210526316,22,109,17436.7973932744,0.723337950138504,1.42305510660256,51,9,0.720141402238869,1.53519967442675,0.568470667452235,0.952474757985154,1.19132997386432,-0.317791656539549,-0.91888244661052,-1.80366430445157,-18.4166666666667,147.458333333333
"2382760","TO","O","Dip Reef","DIP REEF","18039S",2021,"1","2","Townsville","TO_O_DIP REEF_1_2_2021",2.5,31.6,8.8,20,35.2,1.2,0.367088607594937,20,110,57045.9748141826,0.714308604390322,1.3913269849836,53,3,0.730247933884298,1.58423129840071,0.528429752066116,0.86142520147657,1.5047253683361,-0.682318225844468,-0.902607596696342,-1.31061808681309,-18.4166666666667,147.458333333333
"2382889","TO","O","Dip Reef","DIP REEF","18039S",2021,"1","3","Townsville","TO_O_DIP REEF_1_3_2021",2,35.678391959799,5.52763819095477,26.6331658291457,26.6331658291457,4.02010050251256,0.492957746478873,25,120,30645.8262487006,0.683197778218607,1.30933070550667,55,6,0.691805555555556,1.41449169081541,0.54125,0.85173214405725,1.10476531199133,-0.558167310627643,-1.04928494867187,-1.98514634042311,-18.4166666666667,147.458333333333
"2383018","TO","O","Dip Reef","DIP REEF","18039S",2021,"1","4","Townsville","TO_O_DIP REEF_1_4_2021",2,22.3880597014925,2.98507462686567,41.2935323383085,25.8706467661692,6.46766169154229,0.333333333333333,24,84,21679.4692365438,0.710123456790123,1.29191734580748,39,9,0.80187074829932,1.83174168363727,0.533163265306122,0.960561650670836,0.691151054001827,-1.20321496589956,-0.996819322953462,-1.64528611548906,-18.4166666666667,147.458333333333
"2383147","TO","O","Dip Reef","DIP REEF","18039S",2021,"1","5","Townsville","TO_O_DIP REEF_1_5_2021",3,34.9397590361446,3.6144578313253,35.3413654618474,20.4819277108434,3.6144578313253,0.275862068965517,23,110,47901.0843411992,0.732989826925618,1.38244649792894,49,7,0.752892561983471,1.61537430659075,0.518181818181818,0.87826079458958,0.662100140467348,-1.05037670780688,-1.14164702914922,-1.7813474545402,-18.4166666666667,147.458333333333
"2383276","TO","O","Dip Reef","DIP REEF","18039S",2021,"2","1","Townsville","TO_O_DIP REEF_2_1_2021",2.5,16.7487684729064,6.40394088669951,57.6354679802956,14.2857142857143,2.95566502463054,0.441176470588235,13,73,14518.2644675848,0.745674740484429,1.47539185990878,39,5,0.708575717770689,1.50147910078662,0.379808594483018,0.683805139219694,0.871901118620982,0.243935012435869,-1.57540200015102,-1.36070800536952,-18.4166666666667,147.458333333333
"2383405","TO","O","Dip Reef","DIP REEF","18039S",2021,"2","2","Townsville","TO_O_DIP REEF_2_2_2021",2.5,6.5,3,76,4,5.5,0.538461538461539,20,75,17647.1347909307,0.63905325443787,1.19723750155793,34,6,0.780088888888889,1.65567657785089,0.484977777777778,0.820207477657137,1.01192320229559,-0.758525903871939,-1.43343575557368,-1.32943966627037,-18.4166666666667,147.458333333333
"2383534","TO","O","Dip Reef","DIP REEF","18039S",2021,"2","3","Townsville","TO_O_DIP REEF_2_3_2021",2.5,28,10,17.5,33.5,6.5,0.5,21,79,41509.0562458195,0.70344387755102,1.37381629019015,32,8,0.767184746034289,1.74327307725825,0.601185707418683,1.04113579748627,1.03723961554818,0.108258441459699,-1.00029683666075,-1.17626089778532,-18.4166666666667,147.458333333333
"2383663","TO","O","Dip Reef","DIP REEF","18039S",2021,"2","4","Townsville","TO_O_DIP REEF_2_4_2021",3,26.5,7,26.5,24,14,0.264150943396226,13,55,9036.46980232219,0.535421858312567,0.965329197540671,17,9,0.693553719008265,1.47147539483755,0.63404958677686,1.09530477998137,-0.0982704051227491,-0.793286428233059,-1.83189688617509,-0.480849427779769,-18.4166666666667,147.458333333333
"2383792","TO","O","Dip Reef","DIP REEF","18039S",2021,"2","5","Townsville","TO_O_DIP REEF_2_5_2021",2.5,17.5,3.5,52,13,11,0.2,19,66,10316.8622596152,0.600816326530612,1.10755184174784,31,6,0.75941230486685,1.63255493715611,0.522956841138659,0.872210012414193,0.150880343659115,-1.24719199542208,-1.58022988715825,-1.48702316568266,-18.4166666666667,147.458333333333
"2383921","TO","O","Dip Reef","DIP REEF","18039S",2021,"3","1","Townsville","TO_O_DIP REEF_3_1_2021",3,36.5482233502538,4.56852791878173,23.8578680203046,25.8883248730964,4.56852791878173,0.416666666666667,26,168,35533.2120044006,0.715663580246913,1.37123326490191,59,6,0.636125283446712,1.38742064365291,0.534863945578231,0.867607287635549,1.33233202722092,-0.692677140720384,-0.218344479813522,-1.77464205989339,-18.4166666666667,147.458333333333
"2384050","TO","O","Dip Reef","DIP REEF","18039S",2021,"3","2","Townsville","TO_O_DIP REEF_3_2_2021",2,23.7623762376238,1.48514851485149,47.5247524752475,18.3168316831683,7.42574257425743,0.333333333333333,18,105,9397.40401040326,0.743055555555556,1.44472342180625,67,3,0.779501133786848,1.74454953817011,0.419591836734694,0.810961306725603,1.16512638893105,-0.776034347915266,-0.964818531524347,-2.14576026764233,-18.4166666666667,147.458333333333
"2384179","TO","O","Dip Reef","DIP REEF","18039S",2021,"3","3","Townsville","TO_O_DIP REEF_3_3_2021",2.5,16,2.5,65.5,12.5,3,0.53125,22,138,24963.6018490027,0.63671875,1.18045389278355,84,15,0.774627179164041,1.77334586763563,0.428166351606805,0.842186367741043,1.22856383006747,-0.82796672468266,0.212098509837422,-1.88268791318039,-18.4166666666667,147.458333333333
"2384308","TO","O","Dip Reef","DIP REEF","18039S",2021,"3","4","Townsville","TO_O_DIP REEF_3_4_2021",2.5,21.3930348258706,2.98507462686567,60.1990049751244,10.4477611940298,3.98009950248756,0.372093023255814,16,208,210703.88281819,0.769064359113034,1.52480609695705,157,4,0.720275517751479,1.45751979429001,0.176775147928994,0.364664589257344,1.29133607006142,-0.337968179857013,0.167932429561535,-3.29816083921952,-18.4166666666667,147.458333333333
"2384437","TO","O","Dip Reef","DIP REEF","18039S",2021,"3","5","Townsville","TO_O_DIP REEF_3_5_2021",2.5,20.4878048780488,1.46341463414634,61.9512195121951,12.1951219512195,2.92682926829268,0.452380952380952,17,112,14001.6491159289,0.699546485260771,1.34140014644704,50,6,0.779017857142857,1.71889315254997,0.374521683673469,0.741262321301078,0.857572791650927,-0.447136773828561,-0.981466070539123,-1.69271274280663,-18.4166666666667,147.458333333333
"2384566","TO","O","Dip Reef","DIP REEF","18039S",2022,"1","1","Townsville","TO_O_DIP REEF_1_1_2022",4.5,42.5742574257426,2.97029702970297,28.2178217821782,23.7623762376238,1.98019801980198,0.546511627906977,19,86,18723.7406187705,0.61736073553272,1.13032898313448,49,11,0.666306111411574,1.45159689800922,0.368036776636019,0.678454437725421,1.4069328203656,-0.831869035251396,-1.10042316492858,-1.19001882429378,-18.4166666666667,147.458333333333
"2384695","TO","O","Dip Reef","DIP REEF","18039S",2022,"1","2","Townsville","TO_O_DIP REEF_1_2_2022",4,48.8262910798122,0.938967136150235,26.7605633802817,21.1267605633803,1.40845070422535,0.557692307692308,25,88,18953.3558889517,0.623335798816568,1.17094977325873,35,17,0.78202479338843,1.72161983332129,0.506456611570248,0.874897460982207,1.11919991581923,-0.736779112916779,-0.955355085283038,-1.55594682066161,-18.4166666666667,147.458333333333
"2384824","TO","O","Dip Reef","DIP REEF","18039S",2022,"1","3","Townsville","TO_O_DIP REEF_1_3_2022",2.5,16.5829145728643,4.02010050251256,54.7738693467337,23.6180904522613,0.50251256281407,0.818181818181818,27,95,18809.7126593663,0.312213039485767,0.589869161838712,42,10,0.792465373961219,1.83929128154358,0.439224376731302,0.832694820833332,2.31976895214729,-0.0307268345662748,-0.642977217111831,-1.32629225365136,-18.4166666666667,147.458333333333
"2384953","TO","O","Dip Reef","DIP REEF","18039S",2022,"1","4","Townsville","TO_O_DIP REEF_1_4_2022",2.5,12.4378109452736,1.99004975124378,66.1691542288557,15.4228855721393,2.48756218905473,0.32,26,101,15990.9924312804,0.6912,1.25508113740142,54,14,0.758553083031075,1.6605784191352,0.419566709146162,0.723887812945617,0.447446204677473,-1.05076638362014,-0.575223743942712,-1.88882421682511,-18.4166666666667,147.458333333333
"2385082","TO","O","Dip Reef","DIP REEF","18039S",2022,"1","5","Townsville","TO_O_DIP REEF_1_5_2022",2.5,26.7676767676768,7.07070707070707,47.4747474747475,10.1010101010101,4.04040404040404,0.358490566037736,24,103,20888.9439757763,0.745461018155927,1.42739130563036,44,6,0.742577057215572,1.59576440808035,0.525591478932981,0.906011630668995,0.76731472506934,-0.779322819221695,-1.22223856710802,-1.25876669175774,-18.4166666666667,147.458333333333
"2385211","TO","O","Dip Reef","DIP REEF","18039S",2022,"2","1","Townsville","TO_O_DIP REEF_2_1_2022",3,9.5,2.5,72,10.5,4,0.263157894736842,29,126,12206.8327197236,0.736842105263158,1.35808251570783,49,15,0.761400856638952,1.65219635484215,0.588687326782565,0.965280259079058,0.365400174561616,-1.29972099344408,-0.440277805043938,-1.32262744708183,-18.4166666666667,147.458333333333
"2385340","TO","O","Dip Reef","DIP REEF","18039S",2022,"2","2","Townsville","TO_O_DIP REEF_2_2_2022",4,7.5,1,70.5,7,8.5,0.333333333333333,33,87,12816.9259417485,0.684444444444444,1.23514465153267,38,14,0.813581714889682,1.75589531539181,0.564671687144933,0.966267691997792,0.0282209551116649,-0.876615257103815,-0.954452329927318,-0.886494033375335,-18.4166666666667,147.458333333333
"2385469","TO","O","Dip Reef","DIP REEF","18039S",2022,"2","3","Townsville","TO_O_DIP REEF_2_3_2022",4,35.5,7,22,32,3,0.507042253521127,19,56,7057.55061849103,0.750843086689149,1.46493281156946,15,9,0.674744897959184,1.45800036150073,0.60905612244898,1.0071179749299,1.03204831478667,0.279198428906231,-1.75334818912797,-0.311558934875023,-18.4166666666667,147.458333333333
"2385598","TO","O","Dip Reef","DIP REEF","18039S",2022,"2","4","Townsville","TO_O_DIP REEF_2_4_2022",3.5,16.0804020100502,4.52261306532663,54.2713567839196,12.0603015075377,9.54773869346734,0.21875,29,163,17834.7582340624,0.677734375,1.22418936482639,91,15,0.748165154879747,1.58944431532655,0.552899996236215,0.987648559530173,-0.414956780576916,-1.02269477701617,0.0740294933725707,-1.20193905295174,-18.4166666666667,147.458333333333
